id,name,subtitle,kind,start,end,includeStart,includeEnd,tags,color,html,deck,image
520444909050382,"Gustave Caillebotte, <u><i>Raboteurs de parquets</i></u>",Le travail ouvrier entre dans la peinture,point,1875,,true,true,"[""Référence""]",#25AEB1,"<div><p>Trois ouvriers rabotent un parquet, penchés sur leurs outils et sur un sol qui porte les traces de leur geste. Caillebotte fait entrer le travail manuel urbain dans la grande peinture en observant précisément postures, effort et espace de travail. Le tableau rend visible un prolétariat urbain habituellement tenu à l’écart des sujets jugés nobles.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::02_Travail (Marie-Anne Dujarier)""]","[""ict_timeline_media/sen1butmv0424ps.jpg""]"
871316194679572,"Claude Monet, <u><i>Les Déchargeurs de charbon</i></u>",La force musculaire au cœur des flux industriels,point,1875,,true,true,"[""Référence""]",#25AEB1,"<div><p>Sous le pont d’Asnières, des ouvriers déchargent à la force des bras le charbon transporté par péniche. La nouvelle énergie fossile emblématique de l’industrialisation dépend encore d’une chaîne matérielle où manutention, équilibre et force musculaire restent indispensables. L’œuvre rappelle ainsi que l’expansion du charbon ne fait pas disparaître l’énergie alimentaire nécessaire aux corps qui l’extraient, le déplacent et le distribuent.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::0915_Blé (Alessandro Stanziani)""]","[""ict_timeline_media/dechargeurs-charbon-monet.jpg""]"
166211111487918,Grande famine de 1876-1878 en Inde britannique,"Marchés intégrés, famine massive",period,1876,1878,true,true,"[""Évènement""]",#3D7BE0,"<div><p>La famine de 1876-1878 en Inde britannique montre qu’intégration commerciale, chemins de fer et circulation des céréales ne garantissent pas l’accès à la nourriture. Des grains peuvent être exportés ou échangés alors que des populations locales meurent de faim : la catastrophe dépend aussi du pouvoir d’achat, des politiques coloniales et des règles du marché.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::0915_Blé (Alessandro Stanziani)""]",[]
806126749842366,"Claude Monet, série <u><i>La Gare Saint-Lazare</i></u>",La gare comme emblème de modernité technique,point,1877,,true,true,"[""Référence""]",#25AEB1,"<div><p>Monet prend la gare comme motif de la modernité industrielle : charpentes métalliques, locomotives, mobilité, fumée et lumière composent un paysage nouveau. Les machines comptent autant par leurs effets visuels que par leur fonction. La technique moderne devient ainsi un spectacle esthétique, capable de susciter fascination et transformation du regard.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::08_Innovation (François Jarrige)""]","[""ict_timeline_media/cjk1butva7j1eyo.jpg""]"
723956164771014,"Norbert Goeneutte, <u><i>La Soupe du matin</i></u>",Misère urbaine et question sociale,point,1880,,true,true,"[""Référence""]",#25AEB1,"<div><p>Goeneutte représente une distribution de soupe à des pauvres dans une cour d’immeuble. La scène traite la misère urbaine sans héroïsation : attente, dépendance et aide alimentaire font partie du quotidien de la « question sociale ». La charité soulage l’urgence mais laisse intactes les structures qui produisent la pauvreté, ce qui rend son rôle politiquement ambivalent.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::04_Pauvreté (Daniel Zamora)""]","[""ict_timeline_media/soupe-matin-goenette.jpg""]"
440821371415545,"Constantin Meunier, <u><i>Le Mineur</i></u>",Dignité et pénibilité du corps ouvrier,point,1895,,true,true,"[""Référence""]",#25AEB1,"<div><p>Meunier représente un mineur debout, le corps relâché par la fatigue et la lampe encore à la main. La figure concentre l’usure physique du travail souterrain tout en donnant au travailleur une présence monumentale et digne. Le corps ouvrier rend visible le coût humain d’une économie industrielle fondée sur le charbon.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::08_Innovation (François Jarrige)""]","[""ict_timeline_media/pon3_meunier_001f.jpg""]"
236240602365925,"Edgar Degas, <u><i>Repasseuses</i></u>","Fatigue, répétition et travail féminin",period,1884,1886,true,true,"[""Référence""]",#25AEB1,"<div><p>Deux repasseuses sont saisies au travail : l’une bâille, l’autre appuie de tout son poids sur le fer. Degas insiste sur la répétition du geste, l’effort et la fatigue plutôt que sur une image idéalisée du métier. Le travail féminin salarié apparaît comme une activité physique exigeante, située à la frontière du domestique et de l’atelier.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::02_Travail (Marie-Anne Dujarier)""]","[""ict_timeline_media/ghi1buwqejbzuu8.jpg""]"
996396023405928,Loi Naquet rétablissant le divorce,Rétablir le divorce sous conditions,point,27/07/1884,,true,true,"[""Loi""]",#E45AA6,<div><p>La loi Naquet du 27 juillet 1884 rétablit le divorce en France après soixante-huit ans d’interdiction. Le dispositif reste plus restrictif que celui de 1792 : il repose principalement sur des fautes déterminées et ne rétablit pas immédiatement le divorce par consentement mutuel.</p></div>,"[""ICT::3 - Compo::Arte - Idées larges::01_Féminisme (Maud Simonet)""]",[]
500050523793893,Loi sur les accidents du travail,Socialiser le risque professionnel,point,09/04/1898,,true,true,"[""Loi""]",#E45AA6,<div><p>La loi du 9 avril 1898 transforme la prise en charge des accidents du travail. Le salarié n’a plus à démontrer systématiquement une faute de l’employeur pour obtenir réparation : le risque professionnel est davantage attaché à l’activité elle-même. Cette évolution contribue à faire sortir les conséquences du travail industriel de la seule logique de responsabilité civile individuelle.</p></div>,"[""ICT::3 - Compo::Arte - Idées larges::04_Pauvreté (Daniel Zamora)""]",[]
231563942213215,Institution du Code du travail et de la prévoyance sociale,Codifier progressivement le droit du travail,point,1910,,true,true,"[""Loi""]",#E45AA6,"<div><p>La création du Code du travail et de la prévoyance sociale rassemble progressivement des règles auparavant dispersées sur les contrats, les conditions de travail, les syndicats et la protection des salariés. La codification matérialise l’autonomisation d’un droit du travail distinct du simple contrat civil entre individus supposés égaux.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::04_Pauvreté (Daniel Zamora)""]",[]
952888534850545,"Émile Durkheim, <u><i>La famille conjugale</i></u>",Famille moderne et recul supposé de l’héritage,point,1921,,true,true,"[""Référence""]",#25AEB1,"<div><p>Durkheim décrit une famille moderne recentrée sur le couple et les enfants, où les liens personnels semblent devoir prendre le pas sur les fonctions patrimoniales de la parenté. Dans une société méritocratique, il envisage que l’héritage puisse devenir aussi difficile à justifier que la transmission héréditaire des charges. Le texte est issu d’un cours de 1892 mais n’est publié qu’en 1921 ; sa thèse témoigne d’une période où le recul apparent des dépendances patrimoniales pouvait sembler annoncer leur disparition.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::0911_Famille (Sibylle Gollac)""]",[]
511567208639440,"Émile Durkheim, <u><i>Le Socialisme</i></u>",L’héritage comme survivance familiale,point,1928,,true,true,"[""Référence""]",#25AEB1,"<div><p>Durkheim interroge la compatibilité entre propriété individuelle et transmission héréditaire. Si la propriété se justifie par le lien entre l’individu et son activité, l’héritage familial apparaît comme la survivance d’un ordre où les biens appartiennent davantage au groupe domestique qu’à la personne. La critique de l’héritage pose cependant un problème de sécurité : réduire la protection patrimoniale suppose que des institutions collectives garantissent autrement l’existence des individus.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::0910_Héritage (Mélanie Plouviez)""]",[]
929738790929230,Après la crise de 1929 : essor encouragé des semences hybrides aux États-Unis,Industrialiser et verrouiller la reproduction des semences,period,1929,1945,true,true,"[""Période""]",#8B5CC7,"<div><p>Après 1929, les États-Unis soutiennent fortement la diffusion des semences hybrides. La sélection végétale devient une activité industrielle reposant sur la recherche, la standardisation et des mécanismes juridiques qui permettent aux entreprises de mieux contrôler la reproduction des semences et les marchés agricoles.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::0915_Blé (Alessandro Stanziani)""]",[]
655416841102541,Mouvement de la Négritude,Affirmer le noir depuis une visée universelle,period,1930,1939,true,true,"[""Période""]",#8B5CC7,"<div><p>La Négritude, portée notamment par Césaire, Senghor et Damas, retourne des catégories racialisantes pour affirmer des expériences historiques et culturelles noires. Elle ne se réduit pas à un enfermement identitaire : chez Senghor, la reconnaissance des différences doit contribuer à une « civilisation de l’Universel » fondée sur la relation.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::06_Universalisme (Yala Kisukidi)""]",[]
166886918039395,"Karl Marx, <u><i>Manuscrits économico-philosophiques de 1844</i></u>",Le travail salarié comme aliénation,point,1932,,true,true,"[""Référence""]",#25AEB1,"<div><p>Dans ces manuscrits rédigés en 1844, Marx décrit le travail aliéné comme une activité extérieure au travailleur, accomplie sous la contrainte et dont le produit lui échappe. Le travail, au lieu d’être affirmation et développement des capacités humaines, devient moyen de subsistance au service de l’accumulation d’autrui. Les manuscrits ne sont publiés pour la première fois qu’en 1932.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::02_Travail (Marie-Anne Dujarier)""]",[]
893629176778622,Premières femmes sous-secrétaires d’État du gouvernement Blum,Trois femmes entrent au gouvernement Blum,point,04/06/1936,,true,true,"[""Évènement""]",#3D7BE0,"<div><p>Sous le Front populaire, Cécile Brunschvicg, Suzanne Lacore et Irène Joliot-Curie deviennent sous-secrétaires d’État. Leur entrée au gouvernement précède pourtant l’accès des Françaises au droit de vote et à l’éligibilité, ce qui souligne le caractère encore très partiel de leur citoyenneté politique.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::01_Féminisme (Maud Simonet)""]",[]
292561067156393,Semaine de quarante heures et congés payés,Quarante heures et congés payés,period,20/06/1936,21/06/1936,true,true,"[""Loi""]",#E45AA6,"<div><p>Les lois du Front populaire réduisent la durée légale hebdomadaire à quarante heures et instituent deux semaines de congés payés. Le temps libéré devient un enjeu de politique sociale : la protection du salarié ne porte plus seulement sur le salaire ou les risques, mais aussi sur la maîtrise du temps de vie.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::04_Pauvreté (Daniel Zamora)""]",[]
822095631162784,"Karl Marx, <u><i>Grundrisse</i></u>",Précarité fondamentale du travailleur salarié,period,1939,1941,true,true,"[""Référence""]",#25AEB1,"<div><p>Dans les <i>Grundrisse</i>, Marx souligne la précarité structurelle du travailleur séparé de ses moyens de production et de subsistance. Pour vivre, il doit vendre sa force de travail puis acheter sur le marché ce dont il a besoin. Il est ainsi « virtuellement pauvre » : la perte de l’emploi signifie à la fois perte du revenu et perte de l’accès marchand aux moyens d’existence. Les manuscrits, rédigés en 1857-1858, sont publiés pour la première fois en 1939-1941.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::04_Pauvreté (Daniel Zamora)""]",[]
990228933974788,"Antoine de Saint-Exupéry, <u><i>Terre des hommes</i></u>",Le travail comme apprentissage du réel,point,1939,,true,true,"[""Référence""]",#25AEB1,"<div><p>Saint-Exupéry présente l’activité exigeante comme une école de responsabilité, de persévérance et de confrontation au réel. Le travail oblige à recommencer, à résoudre des problèmes concrets et à éprouver ses propres limites. Il ne vaut donc pas seulement par le produit obtenu ou par le revenu : l’effort peut aussi former le sujet en l’engageant dans une tâche qui le dépasse.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::02_Travail (Marie-Anne Dujarier)""]",[]
892669418042554,"Wifredo Lam, <u><i>La Jungle</i></u>",Modernité afro-caribéenne contre l’exotisme colonial,point,1943,,true,true,"[""Référence""]",#25AEB1,"<div><p>Dans une végétation de canne à sucre, Lam rassemble des figures hybrides mêlant formes humaines, animales et végétales. L’univers de la plantation renvoie à l’esclavage, au travail contraint et aux cultures afro-cubaines. L’œuvre construit une modernité caribéenne qui refuse à la fois l’exotisme colonial et l’idée que l’art moderne ne pourrait être qu’une imitation européenne.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::06_Universalisme (Yala Kisukidi)""]","[""ict_timeline_media/wildredo-lam-la-jungle.jpg""]"
427949162079242,"Karl Polanyi, <u><i>The Great Transformation</i></u>",Le marché comme construction historique,point,1944,,true,true,"[""Référence""]",#25AEB1,"<div><p>Polanyi analyse la formation d’une société où le marché tend à organiser l’ensemble de la vie économique plutôt qu’à rester encastré dans des institutions sociales. Travail, terre et monnaie sont traités comme des marchandises alors qu’ils n’ont pas été produits pour être vendus. Cette marchandisation accroît la dépendance à l’échange monétaire et suscite en retour des protections collectives destinées à limiter les effets destructeurs du marché autorégulateur.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::04_Pauvreté (Daniel Zamora)""]",[]
493493809526460,Ordonnance d’Alger : droit de vote et éligibilité des femmes,Les femmes deviennent électrices et éligibles,point,21/04/1944,,true,true,"[""Loi""]",#E45AA6,<div><p>L’ordonnance d’Alger reconnaît aux femmes françaises le droit de vote et l’éligibilité dans les mêmes conditions que les hommes. Elle met fin à une exclusion politique durable et rend possible leur participation aux élections municipales de 1945 puis aux scrutins nationaux.</p></div>,"[""ICT::3 - Compo::Arte - Idées larges::01_Féminisme (Maud Simonet)""]",[]
639331419204888,Premières femmes maires élues après le suffrage féminin,Premières femmes à la tête de communes,point,1945,,true,true,"[""Évènement""]",#3D7BE0,"<div><p>Les élections municipales de 1945, premières élections françaises auxquelles les femmes participent comme électrices et candidates, conduisent aussi à l’élection de femmes maires. L’accès aux exécutifs locaux devient un premier terrain durable de féminisation du pouvoir politique.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::01_Féminisme (Maud Simonet)""]",[]
225482685914635,Ordonnance portant organisation de la Sécurité sociale,Fonder une protection sociale collective,point,04/10/1945,,true,true,"[""Loi""]",#E45AA6,"<div><p>L’ordonnance du 4 octobre 1945 organise la Sécurité sociale autour d’une prise en charge collective des principaux risques de l’existence : maladie, vieillesse, accidents et charges familiales. Les droits sociaux réduisent partiellement la dépendance de chacun à son seul revenu de marché et à la solidarité familiale.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::04_Pauvreté (Daniel Zamora)""]",[]
104308887991612,"Saloua Raouda Choucair, <u><i>Composition in Blue Module</i></u>",Abstraction moderne et géométrie islamique,period,1947,1951,true,true,"[""Référence""]",#25AEB1,"<div><p>Choucair construit une abstraction géométrique à partir de droites, de courbes et de principes modulaires liés aux traditions visuelles islamiques. L’œuvre fait dialoguer ces formes avec les recherches abstraites contemporaines sans les subordonner à un modèle européen. Elle affirme ainsi la possibilité d’une modernité artistique arabe fondée sur ses propres ressources formelles.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::06_Universalisme (Yala Kisukidi)""]","[""ict_timeline_media/15185906040eWLX.jpg""]"
585679872604968,"Hannah Arendt, <u><i>The Origins of Totalitarianism</i></u>",Isolement social et vulnérabilité totalitaire,point,1951,,true,true,"[""Référence""]",#25AEB1,"<div><p>Arendt analyse le totalitarisme à partir de sociétés où l’isolement, l’atomisation et l’effondrement de liens politiques communs rendent les individus plus vulnérables à la domination. La masse n’est pas simplement un grand nombre : elle désigne des personnes séparées les unes des autres, privées d’espaces collectifs où agir et juger ensemble. La destruction du monde commun devient ainsi une condition importante de la puissance totalitaire.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::07_Révolution (Chowra Makaremi)""]",[]
139017079242401,"George Tooker, <u><i>Government Bureau</i></u>","Bureaucratie, anonymat et séparation institutionnelle",point,1956,,true,true,"[""Référence""]",#25AEB1,"<div><p>Tooker organise un bureau administratif en rangées de guichets identiques, de cloisons et de corps anonymes en attente. L’espace promet une procédure impersonnelle et identique pour tous, mais produit aussi éloignement, isolement et perte d’individualité. La bureaucratie apparaît ainsi dans sa double face : protection contre l’arbitraire et expérience de dépersonnalisation.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::0914_Obéissance (Mariot & Boulakia)""]",[]
416363500466761,"Hannah Arendt, <u><i>The Human Condition</i></u>","Travail, œuvre, action et automatisation",point,1958,,true,true,"[""Référence""]",#25AEB1,"<div><p>Arendt distingue trois dimensions de la <i>vita activa</i> : le <b>travail</b>, lié aux besoins biologiques et à la répétition de la vie ; l’<b>œuvre</b>, qui construit un monde durable d’objets ; l’<b>action</b>, politique, qui suppose pluralité et apparition publique. Elle souligne le paradoxe moderne d’une société qui glorifie le travail au moment même où l’automatisation semble promettre d’en réduire la nécessité.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::02_Travail (Marie-Anne Dujarier)"",""ICT::3 - Compo::Arte - Idées larges::0914_Labeur (Arendt et Genel)""]",[]
359848541701829,Critique néolibérale de l’État social,Le marché contre l’universalité sociale,period,1960,1980,true,true,"[""Période""]",#8B5CC7,"<div><p>La critique néolibérale de l’État social oppose progressivement la liberté de choisir sur le marché aux protections organisées collectivement. Les prestations ciblées et les transferts monétaires sont privilégiés par certains auteurs par rapport aux services universels ; l’État social est accusé de produire dépendance, bureaucratie et contraintes sur les choix individuels.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::04_Pauvreté (Daniel Zamora)""]",[]
189708694588313,"Jane Jacobs, <u><i>The Death and Life of Great American Cities</i></u>",Diversité urbaine et sécurité ordinaire,point,1961,,true,true,"[""Référence""]",#25AEB1,"<div><p>Jacobs critique l’urbanisme monofonctionnel qui sépare logement, travail et commerce et produit des rues vides une grande partie du temps. À l’inverse, la diversité des usages et les « yeux de la rue » créent une surveillance ordinaire distribuée entre habitants, commerçants et passants. La sécurité urbaine dépend donc aussi d’un tissu vivant de présences sociales, pas seulement de l’action policière.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::0914_Obéissance (Mariot & Boulakia)""]",[]
925755992529261,"Milton Friedman, <u><i>Capitalism and Freedom</i></u>",Aider par le revenu plutôt que les services,point,1962,,true,true,"[""Référence""]",#25AEB1,<div><p>Friedman défend l’impôt négatif comme moyen d’assurer un revenu minimal tout en laissant les individus choisir librement leurs dépenses. Cette solution privilégie un transfert monétaire ciblé plutôt que la fourniture universelle de services. Elle condense une critique plus large de l’État social : aider les personnes sans substituer autant que possible la décision publique au choix individuel sur le marché.</p></div>,"[""ICT::3 - Compo::Arte - Idées larges::04_Pauvreté (Daniel Zamora)""]",[]
660580530025780,"Shana Alexander, <u><i>They Decide Who Lives, Who Dies</i></u>",Choisir qui accède à la dialyse,point,09/11/1962,,true,true,"[""Référence""]",#25AEB1,"<div><p>L’article de Shana Alexander rend célèbre le comité de Seattle chargé de sélectionner les patients admis à une dialyse chronique alors extrêmement rare. Faute de machines suffisantes, des non-médecins participent à des décisions où l’accès au soin peut dépendre de critères sociaux autant que médicaux. Le cas devient un symbole des dilemmes du tri : comment décider lorsque la ressource disponible détermine directement qui peut vivre ?</p></div>","[""ICT::3 - Compo::Arte - Idées larges::0912_Tri (Lachenal & Lefèvre)""]",[]
811190945407116,"Léopold Sédar Senghor, <u><i>Liberté I. Négritude et humanisme</i></u>",La Négritude vers une civilisation universelle,point,1964,,true,true,"[""Référence""]",#25AEB1,"<div><p>Senghor présente la Négritude comme affirmation d’expériences historiques et culturelles noires, mais non comme clôture identitaire. La reconnaissance des différences doit ouvrir une relation réciproque entre cultures et contribuer à une « civilisation de l’Universel ». L’universel n’est donc pas l’effacement des particularités au profit d’un modèle unique, mais leur mise en relation.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::06_Universalisme (Yala Kisukidi)""]",[]
588135099191834,Réforme des régimes matrimoniaux,Autonomie professionnelle et patrimoniale des épouses,point,13/07/1965,,true,true,"[""Loi""]",#E45AA6,<div><p>La réforme des régimes matrimoniaux du 13 juillet 1965 accroît fortement l’autonomie juridique des femmes mariées. Elles peuvent notamment exercer une profession et gérer leurs biens propres sans l’autorisation de leur mari. La loi affaiblit ainsi l’autorité maritale inscrite dans l’ordre civil depuis le XIXe siècle.</p></div>,"[""ICT::3 - Compo::Arte - Idées larges::01_Féminisme (Maud Simonet)""]",[]
591381806593027,"Mierle Laderman Ukeles, <u><i>Maintenance Art Manifesto</i></u>",Faire de la maintenance un art politique,point,1969,,true,true,"[""Référence""]",#25AEB1,"<div><p>Après la naissance de son premier enfant, Ukeles fait de l’entretien quotidien — laver, nettoyer, cuisiner, soutenir, préserver — le cœur d’un manifeste artistique. Elle oppose la valorisation de la création et du développement à l’invisibilisation de la maintenance. Le geste est féministe : rendre ces tâches visibles comme art revient à interroger la dévalorisation sociale du travail indispensable qui maintient les personnes, les objets et les institutions en état de fonctionner.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::0914_Labeur (Arendt et Genel)""]",[]
579735457611183,"Saloua Raouda Choucair, série <u><i>Dual</i></u>",Abstraction modulaire et formes emboîtées,period,1975,1977,true,true,"[""Référence""]",#25AEB1,"<div><p>La série <i>Dual</i> assemble des volumes emboîtés qui fonctionnent à la fois comme unités autonomes et comme parties d’un ensemble. Choucair transpose dans la sculpture des principes de répétition, de modularité et de relation nourris par la géométrie et la calligraphie arabes. L’œuvre pense l’identité non comme forme isolée, mais comme articulation entre éléments complémentaires.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::06_Universalisme (Yala Kisukidi)""]",[]
417966707091502,Évelyne Baylet préside un conseil général,Première présidente d’un conseil général,point,1970,,true,true,"[""Évènement""]",#3D7BE0,"<div><p>Évelyne Baylet devient la première femme à présider un conseil général. Ce jalon ouvre l’accès féminin à un type d’exécutif local jusque-là entièrement masculin, bien avant que la parité n’encadre juridiquement les candidatures.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::01_Féminisme (Maud Simonet)""]",[]
152951215002345,Critiques féministes du travail domestique,Le domestique comme travail exploité,period,1970,1979,true,true,"[""Période""]",#8B5CC7,"<div><p>Les féministes des années 1970 font du travail domestique un objet économique et politique. Cuisine, ménage, soin, éducation et disponibilité produisent et reproduisent la vie sociale tout en restant largement gratuits et naturalisés. Les approches marxistes insistent sur la reproduction de la force de travail ; les féministes matérialistes, notamment Christine Delphy, analysent aussi l’appropriation directe du travail des femmes.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::01_Féminisme (Maud Simonet)""]",[]
983577892213614,"Pierre Bourdieu et Jean-Claude Passeron, <u><i>La Reproduction</i></u>","École, culture et reproduction sociale",point,1970,,true,true,"[""Référence""]",#25AEB1,"<div><p>Bourdieu et Passeron analysent la manière dont l’école transforme des héritages sociaux et culturels en différences apparemment scolaires. Les dispositions, les codes et le capital culturel acquis dans la famille sont inégalement reconnus par l’institution scolaire, qui peut ainsi contribuer à reproduire les positions sociales tout en les présentant comme le résultat du mérite individuel.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::0911_Famille (Sibylle Gollac)""]",[]
122524671699449,"Commission trilatérale, <u><i>The Crisis of Democracy</i></u>",Diagnostiquer un excès de démocratie,point,1975,,true,true,"[""Référence""]",#25AEB1,"<div><p>Le rapport de Crozier, Huntington et Watanuki décrit une surcharge des gouvernements liée à la multiplication des revendications et à un « excès de démocratie ». Rancière rapproche ce diagnostic d’une critique inverse du citoyen trop individualiste : dans les deux cas, ce qui devient suspect est l’usage égalitaire que des individus ordinaires font de leur liberté politique.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::05_Intelligence (Jacques Rancière)""]",[]
110340238597846,"Chantal Akerman, <u><i>Jeanne Dielman, 23 quai du Commerce, 1080 Bruxelles</i></u>",Faire sentir le temps du travail domestique,point,1975,,true,true,"[""Référence""]",#25AEB1,"<div><p>Akerman filme pendant plus de trois heures la routine de Jeanne : cuisine, ménage, rangement, soin au fils et travail sexuel. Les plans fixes, la répétition et la proximité du temps réel donnent une durée à des tâches que le cinéma ordinaire laisse souvent hors champ. Le dérèglement progressif de la routine fait sentir la contrainte temporelle, l’isolement et l’aliénation liés à l’organisation de cette vie domestique.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::01_Féminisme (Maud Simonet)""]","[""ict_timeline_media/images-original.png"",""ict_timeline_media/paste-79b73eb68a80f6a8bd27754f40cf55219f989c57.jpg""]"
375518390616003,"Edward W. Said, <u><i>Orientalism</i></u>",Construire l’Orient pour mieux le dominer,point,1978,,true,true,"[""Référence""]",#25AEB1,"<div><p>Said appelle « orientalisme » l’ensemble de savoirs, de représentations et d’institutions par lesquels l’Occident construit un « Orient » homogène, exotique, inférieur et incapable de se représenter lui-même. Ce savoir n’est pas séparé du pouvoir colonial : il contribue à définir qui peut parler, classer et gouverner. L’ouvrage permet ainsi de critiquer un particularisme occidental qui se présente comme universel.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::06_Universalisme (Yala Kisukidi)""]",[]
339234519707173,Loi Informatique et Libertés,Protéger les personnes face aux fichiers,point,06/01/1978,,true,true,"[""Loi""]",#E45AA6,"<div><p>La loi Informatique et Libertés encadre les traitements de données personnelles et crée des droits pour les personnes concernées. Elle répond au développement des fichiers informatisés en imposant des principes de finalité, de contrôle et d’accès aux informations, avec la CNIL comme autorité centrale de protection.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::03_Transparence, secret et publicité""]",[]
524663212799772,Révolution iranienne,"Renverser la monarchie, instaurer la République islamique",period,07/01/1978,11/02/1979,true,true,"[""Évènement""]",#3D7BE0,"<div><p>Les mobilisations de 1978-1979 réunissent des oppositions très diverses contre la monarchie du shah. Le départ de Mohammad Reza Pahlavi puis la victoire de Khomeyni débouchent sur la République islamique. Cette révolution constitue l’arrière-plan du régime, des violences et des contestations étudiés ensuite par Chowra Makaremi.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::07_Révolution (Chowra Makaremi)""]",[]
679178300513692,Loi CADA sur l’accès aux documents administratifs,Ouvrir les documents administratifs au public,point,17/07/1978,,true,true,"[""Loi""]",#E45AA6,"<div><p>La loi du 17 juillet 1978 consacre un droit général d’accès aux documents administratifs, sous réserve des secrets protégés par la loi. Elle crée un cadre durable de transparence administrative et institue la CADA pour faciliter l’exercice de ce droit face aux administrations.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::03_Transparence, secret et publicité""]",[]
482819481556200,"Fernand Braudel, <u><i>Civilisation matérielle, économie et capitalisme, XVe-XVIIIe siècle</i></u>",Le blé dans l’économie matérielle mondiale,point,1979,,true,true,"[""Référence""]",#25AEB1,"<div><p>Braudel décrit certaines céréales comme des « plantes de civilisation » parce qu’elles structurent durablement alimentation, techniques agricoles, densités de population et paysages. Le blé européen, le riz asiatique ou le maïs américain ne déterminent pas mécaniquement les sociétés, mais imposent des contraintes matérielles différentes. L’histoire économique doit ainsi être replacée dans les rythmes lents de la vie matérielle.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::0915_Blé (Alessandro Stanziani)""]",[]
888448497389523,"Mierle Laderman Ukeles, <u><i>Touch Sanitation Performance</i></u>",Rendre visible le travail des éboueurs,period,01/07/1979,30/06/1980,true,true,"[""Référence""]",#25AEB1,"<div><p>Pendant onze mois, Ukeles parcourt les 59 districts sanitaires de New York et serre la main d’environ 8 500 employés de la propreté en les remerciant de « maintenir New York en vie ». La performance transforme un travail urbain indispensable mais dévalorisé en relation publique et en geste artistique. Elle donne un visage à la maintenance collective dont dépend matériellement la ville.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::0914_Labeur (Arendt et Genel)""]","[""ict_timeline_media/csm_Focus1-P_3af7f41960.jpg""]"
371914638917146,"Gilles Deleuze et Félix Guattari, <u><i>Mille Plateaux</i></u>",Penser la stratégie par les agencements,point,1980,,true,true,"[""Référence""]",#25AEB1,"<div><p>Deleuze et Guattari pensent les situations stratégiques comme des agencements : des acteurs, pratiques, institutions, discours et affects se combinent sans former un ordre définitivement fixé. Un « territoire » est une stabilisation provisoire de ces éléments, toujours susceptible d’être défait puis recomposé. La stratégie devient alors capacité à expérimenter, composer avec l’incertitude et produire temporairement de la stabilité.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::001_Stratégie, pouvoir""]",[]
106106449247241,Imaginaire d’une informatique « immatérielle »,Le mythe d’un numérique immatériel,period,1980,1999,true,true,"[""Période""]",#8B5CC7,"<div><p>Dans les années 1980-1990, l’informatique est souvent présentée comme propre, légère et « immatérielle », par contraste avec l’usine et les industries lourdes. Cette représentation masque les infrastructures, les matériaux, l’énergie et le travail nécessaires au fonctionnement des réseaux et des machines numériques.</p></div>","[""ICT::3 - Compo::Arte - Idées larges::08_Innovation (François Jarrige)""]",[]
